username,moviename,movietitle,releaseDate,date,rating,review
herb_gallow,the-taking-of-deborah-logan,The Taking of Deborah Logan,2014,2019-10-16,4.0,"Hard to say whether this found footage or a mockumentary. Points against classifying it as found footage include the fact that it's not bad.The documentary format is, for once, a good choice here. Adam Robitel and Gavin Heffernan have got a solid script to work from, which gets at the horror of mental decline through a demonic possession story. The faux-reality setup gives that premise an extra zip to it. Most of us, at one point or another, have…"
herb_gallow,the-furies-2019,The Furies,2019,2019-10-15,3.5,"A pleasant surprise. I wasn't expecting much from an in-house Shudder project that looks every inch a by-the-numbers exercise, directed by someone in their feature debut. And yes, this is indeed The Most Dangerous Game Part 4,387. There's a ceiling on how good something like this can be, and Tony D'Aquino (writer and director) comes pretty close to it.When I watch a slasher-type film, I'm looking primarily for three things: Competent execution, good kills, and some reason why I…"
herb_gallow,little-monsters-2019,Little Monsters,2019,2019-10-14,0.5,"Near-unwatchable garbage. Needlessly repulsive protagonist, the constant confusion of five-year-olds saying dirty words with humor, and a canned score that tries and miserably fails to do the work that the script should be doing.Given that this released straight to streaming, it can't even have been much of a paycheck for Lupita Nyong'o. So why does this exist?I don't think there was a single minute in this film that wasn't actively irritating with how stupid it was. A waste of my time and everyone else's."
herb_gallow,i-was-a-teenage-werewolf,I Was a Teenage Werewolf,1957,2019-10-14,3.0,"The hypermarketed film of an earlier age. Rebel Without a Cause set parents fretting two years prior, and the need to pack drive-ins with necking high schoolers was apparent to the film industry. And who doesn't like werewolves? Thus is born I Was a Teenage Werewolf, a neat little exploitation piece combining the juvenile delinquent and horror genres which would go on to lay the blueprint for several more of its ilk in the next couple of years.Have to…"
herb_gallow,pulse-2001,Pulse,2001,2019-10-13,1.5,"When hell is full, the dead shall overtax our modems and keep us from logging on to AOL for hours at a time.Ehhhhh this one. It might just be the victim of sky-high expectations, given how well Japanese cinema knows its way around a ghost story. And it might be that twenty years of internet development have made the conceit of the story a little hokey. Forgivable things, even if they do weigh affairs down a bit. But in…"
herb_gallow,night-of-the-living-dead,Night of the Living Dead,1968,2019-10-13,4.5,"If you get the chance to school a younger person in the ways of zombie cinema by inflicting Night of the Living Dead on them, by all means take it. The by-experience really added a lot to this rewatch.With an outsider viewpoint present, a new dimension to this became apparent. Most of us watch this as a way of saying hi to our dear friend George Romero, looking intently for favorite scenes and absorbing everything through studied and documented…"
herb_gallow,werewolf-of-london,Werewolf of London,1935,2019-10-12,3.5,"Six years prior to the seminal werewolf granddaddy The Wolf Man, Universal tried its hand at establishing the genre in a much different manner. And while it's hard to argue with just how good it feels to see Lon Chaney Jr. cavorting in the forest with mystical Gypsies and playing in that fertile Eastern European valley that also gives us our ration of Draculas and Frankensteins, Werewolf of London has a distinct flavor that's pleasing in its own way.Rather…"
herb_gallow,hush-hush-sweet-charlotte,"Hush... Hush, Sweet Charlotte",1964,2019-10-13,4.0,"Edith Wharton's Weekly Collab ListLet’s scare Bette Davis to death. Except not really, because I like Bette Davis and she’s gone through enough, hasn’t she.Taken aback by just how jam packed this one is with heavy hitters, starting with Bette Davis and Olivia de Haviland at the top, and people like Joseph Cotten and Mary Astor lurking around underneath. Robert Aldrich knows how to put a banger together with an all-star cast.I enjoy a good Southern gothic…"
herb_gallow,el-camino-a-breaking-bad-movie,El Camino: A Breaking Bad Movie,2019,2019-10-11,2.0,"I’ll go to bat for Vince Gilligan anytime. Breaking Bad is one of the best television shows of all time, and other projects that Gilligan’s been involved with have all had solid craftsmanship throughout, and killer writing. So it’s one of the biggest surprises this year to see him finally do something mediocre with El Camino.What’s even more shocking than that general pronouncement is that the main weakness is Gilligan’s script. This is a script guy, and he delivers…"
herb_gallow,the-banana-splits-movie,The Banana Splits Movie,2019,2019-10-10,2.5,"Let me just say that when this year started, I wasn't expecting to see a horror movie revival of The Banana Splits. I wouldn't call this a good movie by any stretch. But I'm glad that if I have to live in these interesting times that they include the bastard child of Westworld and Sid & Marty Krofft.Danishka Esterhazy has been doing her thing for a while now, but she's got a new threshold of recognition since Level 16 came…"
herb_gallow,wolf-blood,Wolf Blood,1925,2019-10-10,1.0,"The LaCroix of werewolf movies. A goofy melodrama that's mostly about roughhousing lumberjacks, ""lightly essenced"" by the presence of a kind-of wolf man. This is billed as the earliest example of the genre, which is kind of hard to believe given how popular books about werewolves were at the turn of the 20th century. Further research indicates that this istechnicallycorrect, according to werewolf nerds, since there was apparently a film predating this by more than a decade, but…"
herb_gallow,hell-house-llc-ii-the-abaddon-hotel,Hell House LLC II: The Abaddon Hotel,2018,2019-10-08,3.5,"I've got an inappropriate amount of affection for this franchise. A lot of that likely has to do with stuff well beyond the confines of the film. In its mood and its setting, the Hell House LLC films remind a lot of an old segment from the early seasons of Unsolved Mysteries about an colonial-era hotel in rural Pennsylvania. The ghosts haunting the Unsolved Mysteries hotel were decidedly less malevolent, but the 90s paranormal docutainment vibe is very, very similar.…"
herb_gallow,the-wolf-man-1941,The Wolf Man,1941,2019-10-08,3.5,"Man, that poster says it all, doesn't it? Lon Chaney Jr. in one of the most iconic monster makeup jobs of all time, looming salaciously over a swooning Evelyn Ankers with a threatening nighttime forest in the background. Nice to see you, old friend.This time around, I really dig the themes of predation laced throughout the story. Wayward son Larry Talbot (Lon Chaney Jr.) returns from America to his ancestral home, Talbot Castle, where Sir John Talbot (Claude Rains)…"
